user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
DOME2_0637	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella rhizosphaerae	GCF_900142675.1	95.29	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella rhizosphaerae	99.59	0.98	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002250115.1, s__Shouchella clausii, 95.0, 95.28, 0.887; GCF_025770735.1, s__Shouchella tritolerans, 95.0, 93.13, 0.844	N/A	N/A	N/A	N/A
DOME2_0638	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis changdeensis	GCF_018316655.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis changdeensis	98.27	0.892	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_003386285.1, s__Nocardiopsis sp003386285, 95.0, 82.39, 0.216; GCF_028882275.1, s__Nocardiopsis sp028882275, 95.0, 87.4, 0.518; GCF_001570765.1, s__Nocardiopsis listeri, 95.0, 81.78, 0.188; GCF_900141985.1, s__Nocardiopsis flavescens, 95.0, 90.02, 0.615; GCF_013410755.1, s__Nocardiopsis aegyptia, 95.0, 82.53, 0.191; GCF_000515115.1, s__Nocardiopsis sp000515115, 95.0, 81.94, 0.187; GCF_000341225.1, s__Nocardiopsis alba, 95.0, 81.9, 0.202; GCA_000340945.1, s__Nocardiopsis synnemataformans, 95.0, 83.94, 0.239; GCF_000341085.1, s__Nocardiopsis ganjiahuensis, 95.0, 82.53, 0.197; GCF_000341065.1, s__Nocardiopsis halotolerans, 95.0, 83.59, 0.228; GCF_026642255.1, s__Nocardiopsis nanhaiensis_A, 95.0, 83.21, 0.241; GCF_000341265.1, s__Nocardiopsis prasina, 95.0, 82.1, 0.201; GCF_003634495.1, s__Nocardiopsis sp003634495, 95.0, 82.36, 0.195; GCF_014651695.1, s__Nocardiopsis terrae, 95.0, 82.23, 0.217; GCF_000092985.1, s__Nocardiopsis dassonvillei, 95.0, 83.56, 0.255; GCF_030555055.1, s__Nocardiopsis sp030555055, 95.0, 82.54, 0.199; GCA_937957845.1, s__Nocardiopsis sp937957845, 95.0, 84.65, 0.152; GCF_018207095.1, s__Nocardiopsis sp018207095, 95.0, 82.51, 0.169; GCF_030271535.1, s__Nocardiopsis sp030271535, 95.0, 81.16, 0.199; GCF_001942255.1, s__Nocardiopsis sp001942255, 95.0, 82.52, 0.183; GCF_008638415.1, s__Nocardiopsis sinuspersici, 95.0, 83.03, 0.247; GCF_020741345.1, s__Nocardiopsis listeri_A, 95.0, 82.63, 0.18; GCF_001905145.1, s__Nocardiopsis sp001905145, 95.0, 83.23, 0.262; GCF_014892575.1, s__Nocardiopsis coralli, 95.0, 81.06, 0.153; GCF_900143625.1, s__Nocardiopsis sp900143625, 95.0, 81.6, 0.161; GCF_009830945.1, s__Nocardiopsis sp009830945, 95.0, 83.55, 0.271; GCF_014201115.1, s__Nocardiopsis metallicus, 95.0, 82.63, 0.181; GCF_008638365.1, s__Nocardiopsis quinghaiensis, 95.0, 82.98, 0.266; GCA_018388625.1, s__Nocardiopsis eucommiae, 95.0, 82.19, 0.203; GCF_000341125.1, s__Nocardiopsis lucentensis, 95.0, 83.44, 0.16; GCF_024134545.1, s__Nocardiopsis exhalans, 95.08, 82.33, 0.178; GCF_012396365.1, s__Nocardiopsis alborubida, 95.0, 83.53, 0.23; GCF_030766825.1, s__Nocardiopsis sp030766825, 95.0, 92.93, 0.674; GCA_002529455.1, s__Nocardiopsis fusca, 95.0, 83.61, 0.258; GCF_014203695.1, s__Nocardiopsis algeriensis, 95.0, 83.16, 0.305; GCF_001279585.1, s__Nocardiopsis sp001279585, 95.0, 82.44, 0.19	N/A	N/A	N/A	N/A
DOME2_0639	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus sciuri_A	GCF_025561425.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus sciuri_A	96.51	0.851	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002901825.1, s__Mammaliicoccus sciuri, 95.0, 95.74, 0.902; GCF_003970575.1, s__Mammaliicoccus fleurettii, 95.0, 85.1, 0.432; GCF_029024305.1, s__Mammaliicoccus vitulinus, 95.0, 84.61, 0.452	N/A	N/A	N/A	N/A
DOME2_0640	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella rhizosphaerae	GCF_900142675.1	95.29	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella rhizosphaerae	99.11	0.946	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002250115.1, s__Shouchella clausii, 95.0, 95.38, 0.898; GCF_025770735.1, s__Shouchella tritolerans, 95.0, 93.34, 0.85	N/A	N/A	N/A	N/A
DOME2_0641	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus licheniformis	GCF_000011645.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus licheniformis	99.71	0.977	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_001969815.1, s__Bacillus swezeyi, 95.0, 83.96, 0.468; GCF_001969855.1, s__Bacillus haynesii, 95.0, 94.98, 0.913; GCF_029537375.1, s__Bacillus sonorensis_A, 95.0, 84.57, 0.464; GCF_001042485.2, s__Bacillus paralicheniformis, 95.0, 94.29, 0.919	N/A	N/A	N/A	N/A
DOME2_0642	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella clausii	GCF_002250115.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella clausii	98.17	0.901	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_025770735.1, s__Shouchella tritolerans, 95.0, 94.04, 0.835; GCF_900142675.1, s__Shouchella rhizosphaerae, 95.29, 95.04, 0.895	N/A	N/A	N/A	N/A
DOME2_0643	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella rhizosphaerae	GCF_900142675.1	95.29	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella rhizosphaerae	99.66	0.985	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002250115.1, s__Shouchella clausii, 95.0, 95.31, 0.885; GCF_025770735.1, s__Shouchella tritolerans, 95.0, 92.92, 0.848	N/A	N/A	N/A	N/A
DOME2_0644	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis alba	GCF_000341225.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis alba	96.92	0.893	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_001905145.1, s__Nocardiopsis sp001905145, 95.0, 82.55, 0.195; GCF_030555055.1, s__Nocardiopsis sp030555055, 95.0, 81.98, 0.169; GCF_003634495.1, s__Nocardiopsis sp003634495, 95.0, 81.97, 0.171; GCF_014203695.1, s__Nocardiopsis algeriensis, 95.0, 81.51, 0.196; GCA_000340945.1, s__Nocardiopsis synnemataformans, 95.0, 82.37, 0.198; GCF_018316655.1, s__Nocardiopsis changdeensis, 95.0, 82.15, 0.187; GCF_000341085.1, s__Nocardiopsis ganjiahuensis, 95.0, 84.48, 0.314; GCF_018207095.1, s__Nocardiopsis sp018207095, 95.0, 84.84, 0.348; GCF_013410755.1, s__Nocardiopsis aegyptia, 95.0, 82.29, 0.176; GCF_000341065.1, s__Nocardiopsis halotolerans, 95.0, 82.67, 0.177; GCF_014892575.1, s__Nocardiopsis coralli, 95.0, 81.3, 0.159; GCA_002529455.1, s__Nocardiopsis fusca, 95.0, 82.22, 0.206; GCF_030766825.1, s__Nocardiopsis sp030766825, 95.0, 81.63, 0.177; GCF_001570765.1, s__Nocardiopsis listeri, 95.0, 84.68, 0.345; GCF_026642255.1, s__Nocardiopsis nanhaiensis_A, 95.0, 82.34, 0.2; GCF_020741345.1, s__Nocardiopsis listeri_A, 95.0, 85.45, 0.354; GCF_900143625.1, s__Nocardiopsis sp900143625, 95.0, 84.31, 0.36; GCF_001279585.1, s__Nocardiopsis sp001279585, 95.0, 81.76, 0.165; GCF_000341265.1, s__Nocardiopsis prasina, 95.0, 83.84, 0.319; GCF_030271535.1, s__Nocardiopsis sp030271535, 95.0, 81.14, 0.17; GCF_014651695.1, s__Nocardiopsis terrae, 95.0, 84.39, 0.323; GCF_900141985.1, s__Nocardiopsis flavescens, 95.0, 81.13, 0.177; GCF_000341005.1, s__Nocardiopsis alkaliphila, 95.0, 84.29, 0.331; GCF_003386285.1, s__Nocardiopsis sp003386285, 95.0, 82.12, 0.182; GCF_008638365.1, s__Nocardiopsis quinghaiensis, 95.0, 82.08, 0.195; GCF_000092985.1, s__Nocardiopsis dassonvillei, 95.0, 82.43, 0.203; GCA_018388625.1, s__Nocardiopsis eucommiae, 95.0, 84.2, 0.316; GCF_009830945.1, s__Nocardiopsis sp009830945, 95.0, 82.47, 0.195; GCF_000341145.1, s__Nocardiopsis xinjiangensis, 95.0, 81.01, 0.152; GCF_028882275.1, s__Nocardiopsis sp028882275, 95.0, 81.74, 0.165; GCF_001942255.1, s__Nocardiopsis sp001942255, 95.0, 81.86, 0.16; GCF_014201115.1, s__Nocardiopsis metallicus, 95.0, 84.24, 0.304; GCF_008638415.1, s__Nocardiopsis sinuspersici, 95.0, 82.11, 0.185; GCF_024134545.1, s__Nocardiopsis exhalans, 95.08, 84.37, 0.31; GCF_012396365.1, s__Nocardiopsis alborubida, 95.0, 82.23, 0.196	N/A	N/A	N/A	N/A
DOME2_0645	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium massiliense	GCF_900184245.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium massiliense	97.16	0.792	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002407065.1, s__Brachybacterium ginsengisoli, 95.0, 84.3, 0.375; GCF_003347015.1, s__Brachybacterium sp003347015, 95.0, 83.02, 0.314; GCF_000225825.1, s__Brachybacterium squillarum, 95.0, 81.03, 0.196; GCF_002871795.1, s__Brachybacterium sp002871795, 95.0, 80.87, 0.178; GCA_030451965.1, s__Brachybacterium sp030451965, 95.0, 85.63, 0.341; GCF_002332425.1, s__Brachybacterium alimentarium, 95.0, 81.66, 0.216; GCF_014897705.1, s__Brachybacterium sp014897705, 95.0, 81.47, 0.231; GCF_005490785.1, s__Brachybacterium sp005490785, 95.0, 81.04, 0.164; GCF_027921985.1, s__Brachybacterium conglomeratum, 95.0, 84.0, 0.331; GCF_001969445.1, s__Brachybacterium sp001969445, 95.0, 82.05, 0.234; GCF_002216795.1, s__Brachybacterium avium, 95.0, 84.33, 0.388; GCF_002407185.1, s__Brachybacterium vulturis, 95.0, 84.55, 0.375; GCA_019119915.1, s__Brachybacterium intestinipullorum, 95.0, 84.29, 0.306; GCF_003355475.1, s__Brachybacterium saurashtrense, 95.0, 84.38, 0.374; GCF_014400405.1, s__Brachybacterium sp014400405, 95.0, 87.45, 0.585; GCF_014897585.1, s__Brachybacterium tyrofermentans, 95.0, 81.95, 0.222; GCF_014204755.1, s__Brachybacterium aquaticum, 95.0, 83.67, 0.295; GCF_017876545.1, s__Brachybacterium sacelli, 95.0, 82.07, 0.244; GCF_000023405.1, s__Brachybacterium faecium, 95.0, 84.66, 0.399; GCA_027322375.1, s__Brachybacterium sp027322375, 95.0, 85.61, 0.239; GCA_019115335.1, s__Brachybacterium merdigallinarum, 95.0, 82.0, 0.158; GCF_947500705.1, s__Brachybacterium sp947500705, 95.0, 84.8, 0.396; GCA_012799425.1, s__Brachybacterium sp012799425, 95.0, 89.45, 0.547; GCA_019118275.1, s__Brachybacterium merdavium, 95.0, 81.37, 0.179; GCF_017876515.1, s__Brachybacterium fresconis, 95.0, 82.69, 0.237; GCA_030457675.1, s__Brachybacterium sp030457675, 95.0, 85.82, 0.347	N/A	N/A	N/A	N/A
DOME2_0647	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus sciuri_A	GCF_025561425.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus sciuri_A	96.88	0.868	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_029024305.1, s__Mammaliicoccus vitulinus, 95.0, 85.66, 0.445; GCF_002901825.1, s__Mammaliicoccus sciuri, 95.0, 96.0, 0.904; GCF_003970575.1, s__Mammaliicoccus fleurettii, 95.0, 85.49, 0.423	N/A	N/A	N/A	N/A
DOME2_0648	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus sciuri_A	GCF_025561425.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus sciuri_A	96.98	0.864	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002901825.1, s__Mammaliicoccus sciuri, 95.0, 96.02, 0.907; GCF_029024305.1, s__Mammaliicoccus vitulinus, 95.0, 84.76, 0.455; GCF_003970575.1, s__Mammaliicoccus fleurettii, 95.0, 85.09, 0.442	N/A	N/A	N/A	N/A
DOME2_0650	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Citricoccus;s__Citricoccus terreus	GCF_900116905.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Citricoccus;s__Citricoccus terreus	97.7	0.86	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
DOME2_0651	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Citricoccus;s__Citricoccus terreus	GCF_900116905.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Citricoccus;s__Citricoccus terreus	97.69	0.86	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
DOME2_0653	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus licheniformis	GCF_000011645.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus licheniformis	99.62	0.962	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_001969815.1, s__Bacillus swezeyi, 95.0, 83.98, 0.46; GCF_029537375.1, s__Bacillus sonorensis_A, 95.0, 84.34, 0.455; GCF_001042485.2, s__Bacillus paralicheniformis, 95.0, 94.32, 0.907; GCF_001969855.1, s__Bacillus haynesii, 95.0, 94.99, 0.897	N/A	N/A	N/A	N/A
DOME2_0654	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus sciuri_A	GCF_025561425.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus sciuri_A	96.89	0.865	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002901825.1, s__Mammaliicoccus sciuri, 95.0, 95.99, 0.911; GCF_029024305.1, s__Mammaliicoccus vitulinus, 95.0, 84.93, 0.46; GCF_003970575.1, s__Mammaliicoccus fleurettii, 95.0, 85.06, 0.436	N/A	N/A	N/A	N/A
DOME2_0655	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_B;s__Arthrobacter_B koreensis	GCF_009193255.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_B;s__Arthrobacter_B koreensis	98.92	0.963	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_001307035.1, s__Arthrobacter_B sp001307035, 95.0, 85.5, 0.527; GCF_015355785.1, s__Arthrobacter_B gandavensis_A, 95.0, 90.05, 0.771; GCF_009192745.1, s__Arthrobacter_B citreus, 95.0, 89.0, 0.752	N/A	N/A	N/A	N/A
DOME2_0656	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella clausii	GCF_002250115.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella clausii	97.75	0.917	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_900142675.1, s__Shouchella rhizosphaerae, 95.29, 96.76, 0.9; GCF_025770735.1, s__Shouchella tritolerans, 95.0, 93.91, 0.864	N/A	N/A	N/A	N/A
DOME2_0657	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus urinaeequi	GCF_001543205.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus urinaeequi	96.87	0.841	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002083135.2, s__Aerococcus viridans_C, 95.0, 94.48, 0.805; GCF_001543285.1, s__Aerococcus viridans, 95.0, 94.1, 0.799; GCF_002440555.1, s__Aerococcus sp002440555, 95.0, 93.26, 0.814; GCA_023442905.1, s__Aerococcus sp023442905, 95.0, 89.91, 0.528; GCF_002871935.1, s__Aerococcus viridans_B, 95.0, 85.32, 0.411	N/A	N/A	N/A	N/A
DOME2_0658	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus lentus	GCF_002902755.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus lentus	99.3	0.944	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
DOME2_0659	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella rhizosphaerae	GCF_900142675.1	95.29	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella rhizosphaerae	99.32	0.96	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_025770735.1, s__Shouchella tritolerans, 95.0, 93.26, 0.855; GCF_002250115.1, s__Shouchella clausii, 95.0, 95.4, 0.897	N/A	N/A	N/A	N/A
DOME2_0660	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus paralicheniformis	GCF_001042485.2	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus paralicheniformis	99.03	0.962	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_001969815.1, s__Bacillus swezeyi, 95.0, 84.47, 0.473; GCF_001969855.1, s__Bacillus haynesii, 95.0, 94.75, 0.897; GCF_029537375.1, s__Bacillus sonorensis_A, 95.0, 83.98, 0.439; GCF_000011645.1, s__Bacillus licheniformis, 95.0, 94.31, 0.893	N/A	N/A	N/A	N/A
DOME2_0661	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium massiliense	GCF_900184245.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium massiliense	97.67	0.841	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002407185.1, s__Brachybacterium vulturis, 95.0, 85.1, 0.382; GCA_019119915.1, s__Brachybacterium intestinipullorum, 95.0, 83.96, 0.288; GCF_003355475.1, s__Brachybacterium saurashtrense, 95.0, 84.47, 0.395; GCF_014400405.1, s__Brachybacterium sp014400405, 95.0, 88.25, 0.6; GCF_002407065.1, s__Brachybacterium ginsengisoli, 95.0, 84.7, 0.396; GCF_003347015.1, s__Brachybacterium sp003347015, 95.0, 83.34, 0.322; GCF_014897585.1, s__Brachybacterium tyrofermentans, 95.0, 82.84, 0.234; GCF_014204755.1, s__Brachybacterium aquaticum, 95.0, 83.93, 0.29; GCF_000225825.1, s__Brachybacterium squillarum, 95.0, 81.2, 0.193; GCF_017876545.1, s__Brachybacterium sacelli, 95.0, 82.88, 0.263; GCF_000023405.1, s__Brachybacterium faecium, 95.0, 85.16, 0.409; GCF_002871795.1, s__Brachybacterium sp002871795, 95.0, 80.76, 0.165; GCA_027322375.1, s__Brachybacterium sp027322375, 95.0, 85.29, 0.222; GCA_030451965.1, s__Brachybacterium sp030451965, 95.0, 85.61, 0.322; GCF_014897705.1, s__Brachybacterium sp014897705, 95.0, 82.11, 0.237; GCF_002332425.1, s__Brachybacterium alimentarium, 95.0, 82.55, 0.231; GCF_947500705.1, s__Brachybacterium sp947500705, 95.0, 85.06, 0.407; GCA_012799425.1, s__Brachybacterium sp012799425, 95.0, 89.37, 0.519; GCF_005490785.1, s__Brachybacterium sp005490785, 95.0, 81.11, 0.158; GCF_027921985.1, s__Brachybacterium conglomeratum, 95.0, 84.92, 0.351; GCF_001969445.1, s__Brachybacterium sp001969445, 95.0, 82.4, 0.25; GCA_019118275.1, s__Brachybacterium merdavium, 95.0, 81.05, 0.186; GCF_017876515.1, s__Brachybacterium fresconis, 95.0, 82.58, 0.247; GCA_030457675.1, s__Brachybacterium sp030457675, 95.0, 85.75, 0.349; GCF_002216795.1, s__Brachybacterium avium, 95.0, 84.58, 0.391	N/A	N/A	N/A	N/A
DOME2_0662	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus urinaeequi	GCF_001543205.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus urinaeequi	97.9	0.841	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002083135.2, s__Aerococcus viridans_C, 95.0, 94.35, 0.8; GCF_002440555.1, s__Aerococcus sp002440555, 95.0, 93.15, 0.79; GCF_002871935.1, s__Aerococcus viridans_B, 95.0, 85.54, 0.445; GCF_001543285.1, s__Aerococcus viridans, 95.0, 94.35, 0.77; GCA_023442905.1, s__Aerococcus sp023442905, 95.0, 90.58, 0.536	N/A	N/A	N/A	N/A
DOME2_0663	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella hunanensis	GCF_028735875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella hunanensis	99.28	0.93	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002019765.1, s__Shouchella oshimensis, 95.0, 91.49, 0.835	N/A	N/A	N/A	N/A
DOME2_0664	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella rhizosphaerae	GCF_900142675.1	95.29	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D;g__Shouchella;s__Shouchella rhizosphaerae	99.22	0.943	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_025770735.1, s__Shouchella tritolerans, 95.0, 93.25, 0.844; GCF_002250115.1, s__Shouchella clausii, 95.0, 95.42, 0.893	N/A	N/A	N/A	N/A
DOME2_0665	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp029267645	GCA_029267645.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp029267645	98.91	0.942	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_019117025.1, s__Microbacterium stercoravium, 95.0, 83.57, 0.32; GCF_003254645.1, s__Microbacterium suaedae, 95.0, 82.66, 0.272; GCF_014640975.1, s__Microbacterium faecale, 95.04, 81.39, 0.207; GCF_014646015.1, s__Microbacterium nanhaiense, 95.0, 81.89, 0.207; GCF_000422385.1, s__Microbacterium indicum, 95.0, 83.1, 0.284; GCF_019720895.1, s__Microbacterium sp019720895, 95.0, 82.11, 0.284; GCF_027921765.1, s__Microbacterium barkeri, 95.0, 80.84, 0.168; GCF_009745985.1, s__Microbacterium karelineae, 95.0, 83.02, 0.346; GCA_019119065.1, s__Microbacterium pullistercoris, 95.0, 82.92, 0.202; GCF_000422745.1, s__Microbacterium gubbeenense, 95.0, 82.92, 0.268; GCF_011326725.1, s__Microbacterium excoecariae, 95.0, 82.68, 0.3; GCF_003327285.1, s__Microbacterium sorbitolivorans, 95.0, 82.77, 0.245	N/A	N/A	N/A	N/A
DOME2_0666	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium intestinigallinarum	GCA_019117325.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium intestinigallinarum	95.1	0.863	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_020743695.1, s__Brevibacterium senegalense_A, 95.0, 88.93, 0.584; GCF_900163715.1, s__Brevibacterium yomogidense_A, 95.0, 80.87, 0.198; GCF_000285835.1, s__Brevibacterium senegalense, 95.0, 88.7, 0.587	N/A	N/A	N/A	N/A
